cid,sender,content,timestamp
1356129140,Terri,"No problem, keep me posted. Also keep in mind that a taxi cab is 75 US dollars one way from the villa to town",2023-02-15 21:31:00
1356129140,Alex,Hi Terri. Can we book the buggy hire please and the airport pickup and drop off. Thanks Alex,2023-02-22 19:02:00
1356129140,Terri,It's not a problem. Your one four-seater is confirmed,2023-02-24 17:20:00
1356129140,Alex,Great. See you at the airport. Thanks,2023-02-24 18:24:00
1356129140,Terri,Yes :),2023-02-27 11:17:00
1356129140,Sari,"Hi Alex,..That time is almost here!  As you prepare to travel, kindly take note of key changes for entry requirements as of 12 July 2022:..✅Belize has removed all public health measures at the points of entry in Belize (Land and Sea)..✅Belize Travel Insurance is now OPTIONAL and no longer mandatory. It is still highly recommended and only costs $18/day. It can be purchased at https://www.belizetravelinsurance.com if you'd like..✅Covid-19 testing is no longer required for entry into Belize..✅All curfew mandates have been removed..✅Mask wearing is not required...Please include the following information on your Customs form regarding your accommodation:..9 Miles North of San Pedro.Contact: Terri Aldana.Number: 011.501.632.3404..If you haven't done so already, please download WhatsApp (it's free) and the easiest way to communicate with Terri in real time on island. We can't wait for you to discover all the beauty and adventure Ambergris Caye, Belize has to offer!..Terri (Concierge).WhatsApp: 011.501.632.3404...Thanks .Sari and Terri",2023-02-27 14:09:00
1356129140,Sari,"Hi Alex,..Thank you for staying with us. ..Just a friendly reminder that tomorrow is your checkout is tomorrow at 10am. Please follow the below instructions to ensure a successful checkout. ..1. Gather all the beach towels and return them to the onsite office. This can be done the day/evening before departure, or morning of departure. Please ensure there is one beach towel per guest accounted for. If the office is closed at time of drop off, please leave them on the office porch...2. Please collect the trash from all rooms and into one large trash bag in the kitchen (Please double bag). If no trash bags are available please contact your Concierge...3. Please ensure dishes are washed and put away where they were found upon your arrival...4. Please drop the key to your villa at the office upon departure, or hand it to your concierge. If your departure is before the office opens, please place the keys into the bowl on the table on the porch outside the office.  ..It's been such a pleasure hosting you!",2023-03-11 16:08:00
1343610564,Jürgen,"Good day,.Our son is working at the University of Belize for half a year as part of his studies. When the work there is finished, we will travel from Germany and spend a few weeks together in Belize. While looking for accommodation we noticed your beautiful house. We are looking forward to it!.Many greetings from Aachen, Germany.Family Lowartz",2022-12-03 06:06:00
1343610564,Sari,"Hi Jürgen,..Thank you for choosing our villa. We look forward to hosting you on your stay in Ambergris Caye, Belize...To further assist you, please download WhatsApp and save your personal concierge's number as it is the best way to communicate when on the island. ..Terri (Concierge).WhatsApp: 011.501.632.3404.Email: Email: terrialdana@gmail.com..We can assist you with all your travel needs, including reserving your travel to the island from Belize City, Golf Carts, the best excursions and adventures, villa prestock, chef services and more!  Get ready to sit back, and relax!  In the meantime, if you have any questions or need any recommendations, please don’t hesitate to ask....Thanks,.Sari & Terri",2022-12-03 06:14:00
1343610564,Terri,"Hi Jurgen, nice, I di hope he is enjoying his experience at the University..If you have any questions, please do not hesitate and do let us know.",2022-12-03 10:26:00
1343610564,Terri,"Checking to see if you would like to rent golf carts? The cost on a six-seater is 400 plus taxes and 25 for insurance, US Dollars.The cost on a four-seater is 260 US Dollars plus taxes and 25 Insurance",2023-02-15 12:14:00
1343610564,Jürgen,"Hello Sari,.I think a four-seater works for us. We will reach Belize today and will be in San Ignacio first. I'll let you know when we arrive.Thx alot for the help.",2023-02-17 10:18:00
1343610564,Terri,"Thank you for letting us know, your cart is confirmed",2023-02-17 11:24:00
1343610564,Sari,"Hi Jürgen,..That time is almost here!  As you prepare to travel, kindly take note of key changes for entry requirements as of 12 July 2022:..✅Belize has removed all public health measures at the points of entry in Belize (Land and Sea)..✅Belize Travel Insurance is now OPTIONAL and no longer mandatory. It is still highly recommended and only costs $18/day. It can be purchased at https://www.belizetravelinsurance.com if you'd like..✅Covid-19 testing is no longer required for entry into Belize..✅All curfew mandates have been removed..✅Mask wearing is not required...Please include the following information on your Customs form regarding your accommodation:..9 Miles North of San Pedro.Contact: Terri Aldana.Number: 011.501.632.3404..If you haven't done so already, please download WhatsApp (it's free) and the easiest way to communicate with Terri in real time on island. We can't wait for you to discover all the beauty and adventure Ambergris Caye, Belize has to offer!..Terri (Concierge).WhatsApp: 011.501.632.3404...Thanks .Sari and Terri",2023-02-22 14:08:00
1343610564,Jürgen,"Hall Sari,.We had problems with our car and are taking the bus to Belize tomorrow. I hope we reach the water taxi at 3am. Are you coming to pick us up at the harbor? I'll get back to you on the way to see if the time works..Thanks and regards,.Jürgen",2023-02-24 17:53:00
1343610564,Sari,Hi Jurgen! Thanks for the message.  Are you catching the water taxi from Belize City at 3pm? So your eta on island will be approximately 4:30pm?,2023-02-24 22:23:00
1343610564,Sari,Which water taxi provider are you coming on? There are 2?,2023-02-24 22:23:00
1343610564,Terri,I have been in communication with your son via whatsapp. Sent him the schedule of the San Pedro Belize Express.,2023-02-24 23:07:00
1343610564,Terri,I will be at the marina in San Pedro waiting for you.,2023-02-24 23:07:00
1343610564,Terri,"Your boat leaves Belize City at 3pm, I will be at 4:30pm waiting for you at the San Pedro Marina",2023-02-25 08:13:00
1343610564,Sari,"Hi Jürgen,..Thank you for staying with us. ..Just a friendly reminder that tomorrow is your checkout is tomorrow at 10am. Please follow the below instructions to ensure a successful checkout. ..1. Gather all the beach towels and return them to the onsite office. This can be done the day/evening before departure, or morning of departure. Please ensure there is one beach towel per guest accounted for. If the office is closed at time of drop off, please leave them on the office porch...2. Please collect the trash from all rooms and into one large trash bag in the kitchen (Please double bag). If no trash bags are available please contact your Concierge...3. Please ensure dishes are washed and put away where they were found upon your arrival...4. Please drop the key to your villa at the office upon departure, or hand it to your concierge. If your departure is before the office opens, please place the keys into the bowl on the table on the porch outside the office.  ..It's been such a pleasure hosting you!",2023-03-04 16:02:00
1321204772,Janet,"Hello Sari. We three friends look forward to staying in your place..I see  you have two places listed on AirBNB and I chose the one with a lower price. Is there a difference in the units?.Are kayaks and SUPs available for free or rent? .Is the reef close enough to swim to and snorkel from your beach?.We will arrive by boat from Belize City. Please let me know about transport to your place..Is it correct that we will stop for groceries on our way to your place?.Thank you,.Janet Lenart",2022-11-03 14:39:00
1321204772,Sari,"Hi Janet,..Thank you for choosing our villa. We look forward to hosting you on your stay in Ambergris Caye, Belize...To further assist you, please download WhatsApp and save your personal concierge's number as it is the best way to communicate when on the island. ..Terri (Concierge).WhatsApp: 011.501.632.3404.Email: Email: terrialdana@gmail.com..We can assist you with all your travel needs, including reserving your travel to the island from Belize City, Golf Carts, the best excursions and adventures, villa prestock, chef services and more!  Get ready to sit back, and relax!  In the meantime, if you have any questions or need any recommendations, please don’t hesitate to ask....Thanks,.Sari & Terri",2022-11-03 14:49:00
1321204772,Sari,Hi Janet! To answer your questions please see below:,2022-11-04 12:19:00
1321204772,Sari,We have 2 villas on property. Pricing is dynamic and is based on the platforms algorithm and market conditions.  Sometimes there is a variance but it's typically very close. Units mirror one another.  No large differences.,2022-11-04 12:21:00
1321204772,Sari,Kayaks and SUPs first 2 hours are complimentary.,2022-11-04 12:21:00
1321204772,Sari,There is a fee for half or whole day rental.,2022-11-04 12:22:00
1321204772,Sari,Reef is close enough to kayak out.  Many guests snorkel off the pier as there is a huge ecosystem.,2022-11-04 12:23:00
1321204772,Sari,"When renting a golf cart with us,  Ms. Terri, your concierge will greet you upon arrival on island at the ferry terminal and stop in town at the local grocery weather and time permitting before escorting you to the villa.  We also offer Villa prestock for those that don't want to have to worry about shopping on their arrival day.",2022-11-04 12:24:00
1321204772,Sari,"If you don't have what's app, please download the app via your playstore. The app is free and will be the best way for you to communicate with Ms Terri while in country.",2022-11-04 12:26:00
1321204772,Sari,We look forward to hosting you.,2022-11-04 12:26:00
1321204772,Janet,"Hello Terri & Siri..What is the cost of the water taxi from the San Pedro dock to the lodging and how long is the ride?..I see that the US State Department ranks Belize as Level 2, ""Exercise Increased Caution"" due to crime. How secure is our lodging, e.g. are there locks on all doors and windows? If someone breaks in while we are there what police or other assistance is available? This news is very troubling:.https://www.sanpedrosun.com/crime-and-violence/2022/12/13/caretaker-survives-aggravated-burglary-and-kidnapping-in-north-ambergris-caye/..As three women traveling do you consider your lodging safe for us? Thank you..Janet Lenart",2022-12-15 13:01:00
1321204772,Terri,"Good morning Janet, the cost on the water taxi ticket, round trip per person, is 55 US dollars. You can view prices on the link below..https://belizewatertaxi.com/.The taxi cab from the Belize international Airport to the Belize waters taxi terminal is 25 US dollars per person, plus 10 US dollars per additional person..If you would like us to help set up the taxi cab, we are more than happy to do so, we can also help set up the water taxi ticket, and only pay 45 US dollars round trip per person...As you know anywhere you go in the world, there is crime and yes, we are at level 2, but please note that is not on the entire country of Belize. The crimes that are happening in the country of Belize is 95% on the mainland, Belize city in particular. These crimes are 99% locals against locals..As three women traveling alone the island is safe, of course you got to always be cautious, just as if you were home...I sent you a whatsapp message earlier  ..If you have any other questions, please do not hesitate and do let us know.",2022-12-16 10:32:00
1321204772,Janet,"Terri, How secure is our lodging, e.g. are there locks on all doors and windows? If someone breaks in while we are there what police or other assistance is available?.Thank you.Janet",2022-12-16 11:10:00
1321204772,Support,A message with 1 button and a title of Avoid repeating instructions,2022-12-16 11:10:00
1321204772,Terri,"The lodging are very secure. The windows and doors have locks, there is a safe in the villa. The tourism police is always a call away. We also have our onsight caretaker and the resort next door has  security guards 24hrs. We also have our on sight manager on property. .As of today date, we have had no break ins, and we have had from single ladies to just 2 ladies and even groups of up to 6 ladies staying.",2022-12-16 11:14:00
1321204772,Janet,Thanks Terri.,2022-12-16 11:20:00
1321204772,Janet,"Terri, do you suggest we arrive at 1330 or 1500 on a water taxi? Is 1330 too early because we cannot check in till 1600? We would need to stop for groceries. Thank you..Janet",2023-01-13 00:19:00
1321204772,Terri,"Have you booked the water taxi already? https://belizewatertaxi.com/.If you go on the website, you will notice that the cost is 55 US Dollars per person round trip, if we purchase for you, then the cost is 45 US Dollars per person round trip, we can help set up your taxi cab also, the taxi cab is from the Belize international airport to the water taxi, the cost is 25 US Dollars for two persons and 10 US Dollars per additional person, this is one way..Once I purchase the tickets for you I will purchase open tickets, like that you don't need to worry about missing it and loosing your space on the boat.",2023-01-13 22:10:00
1321204772,Janet,This would be very helpful. If we decide to fly can you get our tickets and what is the price please?,2023-01-14 01:40:00
1321204772,Sari,"Hi Janet,  yes Ms. Terri can reserve flights for you as well, all we need is the names of travelers as they appear on your passports. The price is 170 for a round trip ticket I believe.",2023-01-14 19:38:00
1321204772,Janet,"Hi Sari and Terri. Currently for Feb 26th the online time-specific tickets from Belize City to San Pedro on Belize Water Taxi are $30.50 USD. If we miss our reserved time can we take the next boat?.Or can you buy open tickets for us at the same price? Would you then email them to me or how would we get them to print, please? Thank you..Janet",2023-02-10 20:03:00
1321204772,Terri,"If you got boat tickets at that price, it is better if you go ahead and buy them.  .https://belizewatertaxi.com/.The cost of the boat tickets, as you see online, round trip, is 55 US dollars. If I buy for you, then the cost is 45 US dollars round trip, these are open tickets. .If you found them for 30.50 US dollar round trip, it would be much better if you buy direct.",2023-02-14 09:03:00
1321204772,Janet,How much does it cost to rent a golf cart from you?,2023-02-14 19:34:00
1321204772,Terri,"4 days the cost is 160 US dollars, plus taxes. Once you rent with me I will wait for you at either the water taxi or the airport, in San Pedro, take you to the golf cart company and then to the grocery shop and from there to the villa",2023-02-14 19:44:00
1321204772,Janet,If we do not rent a cart what is the cost for you to pick us up and stop for groceries? And to return for our departure?,2023-02-14 22:25:00
1321204772,Terri,"You would need to get a taxi cab, the cost on the taxi cab is 75 US Dollars one way",2023-02-15 09:54:00
1321204772,Janet,OK we would like to reserve a cart for 160 USD for 4 days please. I will let you know which boat we will arrive on. Thanks much.,2023-02-15 11:09:00
1321204772,Terri,"Not a problem,  please do let me know so that I can be waiting for you at the water taxi, also please let me know if you are coming via San Pedro Belize Express or the Ocean Sprinter boat, they have two different Marinas in San Pedro",2023-02-15 11:19:00
1321204772,Janet,OK,2023-02-15 11:20:00
1321204772,Janet,Hi Terri. We 3 will arrive on Feb 26th at 3 pm on the San Pedro Belize Express Water Taxi (departing Belize City at 1:30 pm). We look forward to meeting you.    Janet,2023-02-18 18:12:00
1321204772,Terri,"Got you. Will be there waiting for you on the 26th, please make sure you download WhatsApp, you will notice that this app will become our best friend while you are here",2023-02-18 20:26:00
1321204772,Sari,"Hi Janet,..That time is almost here!  As you prepare to travel, kindly take note of key changes for entry requirements as of 12 July 2022:..✅Belize has removed all public health measures at the points of entry in Belize (Land and Sea)..✅Belize Travel Insurance is now OPTIONAL and no longer mandatory. It is still highly recommended and only costs $18/day. It can be purchased at https://www.belizetravelinsurance.com if you'd like..✅Covid-19 testing is no longer required for entry into Belize..✅All curfew mandates have been removed..✅Mask wearing is not required...Please include the following information on your Customs form regarding your accommodation:..9 Miles North of San Pedro.Contact: Terri Aldana.Number: 011.501.632.3404..If you haven't done so already, please download WhatsApp (it's free) and the easiest way to communicate with Terri in real time on island. We can't wait for you to discover all the beauty and adventure Ambergris Caye, Belize has to offer!..Terri (Concierge).WhatsApp: 011.501.632.3404...Thanks .Sari and Terri",2023-02-23 14:07:00
1321204772,Janet,"Thank you. We are already in Belize, currently enjoying Pooks Hill Lodge.",2023-02-23 16:12:00
1321204772,Sari,"Hi Janet,..Thank you for staying with us. ..Just a friendly reminder that tomorrow is your checkout is tomorrow at 10am. Please follow the below instructions to ensure a successful checkout. ..1. Gather all the beach towels and return them to the onsite office. This can be done the day/evening before departure, or morning of departure. Please ensure there is one beach towel per guest accounted for. If the office is closed at time of drop off, please leave them on the office porch...2. Please collect the trash from all rooms and into one large trash bag in the kitchen (Please double bag). If no trash bags are available please contact your Concierge...3. Please ensure dishes are washed and put away where they were found upon your arrival...4. Please drop the key to your villa at the office upon departure, or hand it to your concierge. If your departure is before the office opens, please place the keys into the bowl on the table on the porch outside the office.  ..It's been such a pleasure hosting you!",2023-03-01 16:09:00
1350413469,Sari,"Hi Kylie,..Thank you for choosing our villa. We look forward to hosting you on your stay in Ambergris Caye, Belize...To further assist you, please download WhatsApp and save your personal concierge's number as it is the best way to communicate when on the island. ..Terri (Concierge).WhatsApp: 011.501.632.3404.Email: Email: terrialdana@gmail.com..We can assist you with all your travel needs, including reserving your travel to the island from Belize City, Golf Carts, the best excursions and adventures, villa prestock, chef services and more!  Get ready to sit back, and relax!  In the meantime, if you have any questions or need any recommendations, please don’t hesitate to ask....Thanks,.Sari & Terri",2022-12-12 09:08:00
1350413469,Sari,"Hi Kylie, do you have any questions? We're sorry to see you cancel,  I'm happy to hop on a call if you have any questions or concerns.",2022-12-12 09:41:00
1350413469,Kylie,"No ma'am. We will be rebooking, just on the original booking the travel insurance did not select. So as soon as the refund reaches my account, we will be booking again!",2022-12-12 09:44:00
1350413469,Sari,Sounds great!,2022-12-12 09:53:00
1350413469,Sari,Don't hesitate with any questions you may have!:),2022-12-12 09:53:00
1350413469,Sari,Is this your first time to Belize?,2022-12-12 09:53:00
1350413469,Sari,"Hi Kylie,..Thank you for choosing our villa. We look forward to hosting you on your stay in Ambergris Caye, Belize...To further assist you, please download WhatsApp and save your personal concierge's number as it is the best way to communicate when on the island. ..Terri (Concierge).WhatsApp: 011.501.632.3404.Email: Email: terrialdana@gmail.com..We can assist you with all your travel needs, including reserving your travel to the island from Belize City, Golf Carts, the best excursions and adventures, villa prestock, chef services and more!  Get ready to sit back, and relax!  In the meantime, if you have any questions or need any recommendations, please don’t hesitate to ask....Thanks,.Sari & Terri",2022-12-12 10:00:00
1350413469,Terri,"Changes, have been made",2023-02-28 16:44:00
1343189382,Terri,YES!!,2023-01-21 14:09:00
1343189382,Terri,Your reservation has been made!.Thanks for choosing Tropic Air for your trip. You'll find everything you need to know about your reservation below...THIS IS NOT A TICKET. This reservation will only be confirmed upon completion and acceptance or receipt of payment. Please take this reservation document with you when you make your payment...Air Itinerary..Reservation Number: 00GFIO..Passenger(s)	Ticket #	Tropic Rewards #.Meyers / David Allen		.Meyers / Lori Jo		.Meyers / Hayden David		.Meyers / Finn Emerson		.Date	FLIGHT	DEPARTURE / ARRIVAL..Sun Feb 19	9N 080	Depart Belize City (BZE ) at 02:40 PM.Arrival San Pedro (SPR ) at 02:54 PM.Travel time: 14 min..Sat Feb 25	9N 041	Depart San Pedro (SPR ) at 10:00 AM.Arrival Belize City (BZE ) at 10:13 AM.Travel time: 13 min..Air Cost Total DUE:  BZD 1386.00.Payment must be received by 19/02/2023 at 02:40 PM or the reservation is subject to cancellation,2023-01-21 15:08:00
1343189382,Terri,Your reservation has been made!.Thanks for choosing Tropic Air for your trip. You'll find everything you need to know about your reservation below...THIS IS NOT A TICKET. This reservation will only be confirmed upon completion and acceptance or receipt of payment. Please take this reservation document with you when you make your payment...Air Itinerary..Reservation Number: 00GFJK..Passenger(s)	Ticket #	Tropic Rewards #..Swearingen / William Floyd		.Grant / Darin Lyle		.Date	FLIGHT	DEPARTURE / ARRIVAL..Sun Feb 19	9N 110	Depart Belize City (BZE ) at 05:40 PM.Arrival San Pedro (SPR ) at 05:54 PM.Travel time: 14 min..Sat Feb 25	9N 041	Depart San Pedro (SPR ) at 10:00 AM.Arrival Belize City (BZE ) at 10:13 AM.Travel time: 13 min..Air Cost Total DUE:  BZD 693.00.Payment must be received by 19/02/2023 at 05:40 PM or the reservation is subject to cancellation,2023-01-21 15:19:00
1343189382,Terri,"There you go, this is your flight information from the Belize International airport to San Pedro, remember prices are in Belize dollars and it is due upon check in at the Tropic Air kiosk, if you wish to make payment ahead of time you can also go ahead via tropic air website.",2023-01-21 15:22:00
1343189382,David,Hi Terry. We land in Belize on Feb 18. I noticed the reservation shows Feb 19.,2023-01-21 15:59:00
1343189382,Terri,"Sorry, I went for what I saw on your reservation, it has Feb 19. Changing it right now. Sorry, again, I noticed you said everyone arriving on the 18th. I know you have been in communication with Sari, but I do have one silly question. The request that Sari sent was for only one of the villas, will everyone be staying in that one unit on the 18th? The reason I am asking is because the second one will have someone there on the 18th..Thanks for the clarrification.",2023-01-21 16:21:00
1343189382,Terri,Your reservation has been made!.Thanks for choosing Tropic Air for your trip. You'll find everything you need to know about your reservation below...THIS IS NOT A TICKET. This reservation will only be confirmed upon completion and acceptance or receipt of payment. Please take this reservation document with you when you make your payment...Air Itinerary..Reservation Number: 00GFIO..Passenger(s) Ticket # Tropic Rewards #.Meyers / David Allen.Meyers / Lori Jo.Meyers / Hayden David.Meyers / Finn Emerson.Date FLIGHT DEPARTURE / ARRIVAL..Sat Feb 18 9N 080 Depart Belize City (BZE ) at 02:40 PM.Arrival San Pedro (SPR ) at 02:54 PM.Travel time: 14 min..Sat Feb 25 9N 041 Depart San Pedro (SPR ) at 10:00 AM.Arrival Belize City (BZE ) at 10:13 AM.Travel time: 13 min..Air Cost Total DUE: BZD 1386.00.Payment must be received by 19/02/2023 at 02:40 PM or the reservation is subject to cancellation,2023-01-21 16:25:00
1343189382,David,"Yes, communicated with Sari that all of us are getting there on the 18th. All of us will stay in one villa on the 18th. Then, on the 19th Darin and William will move into the second villa while the rest of us remain in the other villa. Hope that makes sense.",2023-01-21 16:25:00
1343189382,Terri,Your reservation has been made!.Thanks for choosing Tropic Air for your trip. You'll find everything you need to know about your reservation below...THIS IS NOT A TICKET. This reservation will only be confirmed upon completion and acceptance or receipt of payment. Please take this reservation document with you when you make your payment...Air Itinerary..Reservation Number: 00GFJK..Passenger(s) Ticket # Tropic Rewards #..Swearingen / William Floyd.Grant / Darin Lyle.Date FLIGHT DEPARTURE / ARRIVAL..Sat Feb 18 9N 110 Depart Belize City (BZE ) at 05:40 PM.Arrival San Pedro (SPR ) at 05:54 PM.Travel time: 14 min..Sat Feb 25 9N 041 Depart San Pedro (SPR ) at 10:00 AM.Arrival Belize City (BZE ) at 10:13 AM.Travel time: 13 min..Air Cost Total DUE: BZD 693.00.Payment must be received by 19/02/2023 at 05:40 PM or the reservation is subject to cancellation,2023-01-21 16:26:00
1343189382,Terri,"Yes, totally now :)",2023-01-21 16:26:00
1343189382,Sari,Sorry all for the confusion - that was my bad as I didn't download with Ms. Terri about you arriving on the 18th. Glad all is clear and flights are secured. :),2023-01-21 16:49:00
1343189382,Sari,The villa is blocked for you on the 18th - so it is confirmed and secured for the Meyers reservation.,2023-01-21 16:50:00
1343189382,David,"Great. And to confirm, we are able to go into the other villa starting the 19th.",2023-01-21 16:52:00
1343189382,Terri,"Yes, starting on the 19th, we will have a departure on the 19th, and once housekeeping is done, you can move in.",2023-01-21 23:08:00
1343189382,David,Can we get some additional information on the beach bbq? Is the beach bbq an day trip? Do we get picked up from the villa?,2023-01-21 23:12:00
1343189382,Sari,"Hi David,  yes you get picked up from the property. It's a 8 or 9am start with a 1/2pm end time.",2023-01-22 10:54:00
1343189382,Sari,It's a great day at sea.,2023-01-22 10:57:00
1343189382,Sari,"You fish in two different locations,  snorkel in different locations.  While snorkeling you hunt for conch &  or lobster via spear fishing in the water (only when in season for each). And after you've collected a day of fresh seafood,  the captain will prepare you a feast of your fresh catch!",2023-01-22 11:00:00
1343189382,Terri,"The morning starts at 8 am and you get picked up from your private pier, after we go fishing and spearfishing, unfortunately, you will be here exactly 5 days after the lobster season, so you will just be conch hunting, once done we and cook everything that was caught on the beach, then we go snorkeling, keep in mind that your guide is the one that says how the course of the day will go...If you prefer to drive into town and meet the guides there, they can also pick you up from town.",2023-01-22 12:37:00
1343189382,David,"Hi there. We would like to book the beach BBQ for all 6 of us on Tuesday, Feb 21. Let me know if we pay ahead or when we are there.",2023-01-24 17:06:00
1343189382,Sari,You remit payment when you're here. :),2023-01-24 18:12:00
1343189382,Sari,Ms.Terri will confirm Feb 21 Beach BBQ,2023-01-24 18:13:00
1343189382,Terri,Trip is confirmed,2023-01-26 08:04:00
1343189382,David,"Hi there. We would like to book the following adventure for, David, Lori, Hayden and Finn on Wednesday, Feb 22. Our friends will skip this tour and stay at the villa to relax. We would like to do the ruins, cave tubing and zip lining. Not the zoo. ..MAYA RUIN XUNATUNICH, CAVE TUBING, ZIP LINING (3 IN 1 DAY)",2023-01-27 18:58:00
1343189382,Sari,Amazing! Ms. Terri will secure for you! Its a very fun filled day!,2023-01-27 19:54:00
1343189382,David,Is there a trip that we can do that does a half day of snorkeling on the reef?,2023-01-28 11:30:00
1343189382,Terri,"Yes, David, we have half day holchan and shark ray alley, this trip will snorkel at those two stops, you pick your time, either 8 am or 1 pm, your choice. The cost if they pick you up from the villa is 75 plus taxes and park fees, per person, if you get picked up in town, then the cost is 55 US Dollars plus taxes and park fees, plus taxes.",2023-01-28 12:03:00
1343189382,David,Thank you. I’ll discuss with everyone and see if they want to do that.,2023-01-28 12:21:00
1343189382,Terri,"No problem, just keep me updated",2023-01-28 12:29:00
1343189382,David,"Can we setup the half day holchan and shark ray alley snorkel trip for all 6 of us for Thursday, Feb 23? Getting picked up at 1pm.",2023-01-28 14:40:00
1343189382,Terri,"Your half-day snorkeling trip is confirmed for the afternoon, picked up at the villa. Feb 23..Cave/Maya ruin and ziplining confirmed for Feb 22nd.",2023-01-28 14:46:00
1343189382,David,Thank you so much for all your help. Have a great day!,2023-01-28 14:47:00
1343189382,David,Hi there. Question for you. What’s the best way to pay for our excursions? Will the companies take credit card or should plan to pay with cash? Thank you.,2023-02-14 14:46:00
1343189382,Sari,Hey David! CC is fine. You can pay on property for all additional services in the office with Ms. Terri day before checkout.,2023-02-14 17:03:00
1343189382,David,Great. Thank you. See you Saturday,2023-02-14 17:25:00
1343189382,Sari,See you Saturday!,2023-02-14 18:44:00
1343189382,Terri,"David, please don't forget to download whatsapp",2023-02-15 12:02:00
1343189382,Terri,"Just tried calling you, Was just making rounds on everything, I noticed we have not finalized about golf carts..Do you want me to go ahead and reserve a golf cart?.The cost on a four seater for for your entire stay will be 225 plus taxes and 25 for insurance..The cost on a six seater will be 350 plus taxes and 25 for insurance.Let me know..I do suggest getting a two four seaters (oh this is for all 7 days)",2023-02-15 12:09:00
1343189382,David,"Hi there. Sorry I missed your call. Yes, we would like to reserve the golf carts. Can we get two carts. That way if Darin and William want to go some place different from my family, they can.",2023-02-15 12:15:00
1343189382,Terri,"Yes awesome answer, way better to get two carts",2023-02-15 12:16:00
1343189382,David,👍🏻,2023-02-15 12:16:00
1343189382,Sari,"Hi David,..That time is almost here!  As you prepare to travel, kindly take note of key changes for entry requirements as of 12 July 2022:..✅Belize has removed all public health measures at the points of entry in Belize (Land and Sea)..✅Belize Travel Insurance is now OPTIONAL and no longer mandatory. It is still highly recommended and only costs $18/day. It can be purchased at https://www.belizetravelinsurance.com if you'd like..✅Covid-19 testing is no longer required for entry into Belize..✅All curfew mandates have been removed..✅Mask wearing is not required...Please include the following information on your Customs form regarding your accommodation:..9 Miles North of San Pedro.Contact: Terri Aldana.Number: 011.501.632.3404..If you haven't done so already, please download WhatsApp (it's free) and the easiest way to communicate with Terri in real time on island. We can't wait for you to discover all the beauty and adventure Ambergris Caye, Belize has to offer!..Terri (Concierge).WhatsApp: 011.501.632.3404...Thanks .Sari and Terri",2023-02-16 14:09:00
1343189382,David,Hi there. Would you be able to pick us up San Pedro airport when we land. It has been a long night of traveling. We were thinking of waiting there for our friends to arrive but that will be a few hours after we land in San Pedro at 2:54. Then you pick up Darin and William when they land at 5:54.,2023-02-18 08:40:00
1343189382,Terri,"I will be there waiting for you at Tropic Air, remember, the complimentary pick is one, the second one there will be a charge and they will have to wait for me at the baggage claim..The reason is, it takes 45 minutes to drive to the villa and 45 minutes to drive back,.They can also get a taxi, the taxi cab will charge 75 US Dollars one way to bring them to the villa",2023-02-18 11:10:00
1343189382,Terri,I just sent you a whatsapp message,2023-02-18 11:11:00
1343189382,David,Sorry. On the plane right now. We will pay for you to pick them up at baggage claim. Thank you.,2023-02-18 11:16:00
1343189382,Terri,"no problem, just let them know that I might be a little late since I will be coming back from dropping you",2023-02-18 11:45:00
1343189382,Terri,"have them download whatsapp and share my number with them, please",2023-02-18 11:45:00
1343189382,Sari,"Hi David,..Thank you for staying with us. ..Just a friendly reminder that tomorrow is your checkout is tomorrow at 10am. Please follow the below instructions to ensure a successful checkout. ..1. Gather all the beach towels and return them to the onsite office. This can be done the day/evening before departure, or morning of departure. Please ensure there is one beach towel per guest accounted for. If the office is closed at time of drop off, please leave them on the office porch...2. Please collect the trash from all rooms and into one large trash bag in the kitchen (Please double bag). If no trash bags are available please contact your Concierge...3. Please ensure dishes are washed and put away where they were found upon your arrival...4. Please drop the key to your villa at the office upon departure, or hand it to your concierge. If your departure is before the office opens, please place the keys into the bowl on the table on the porch outside the office.  ..It's been such a pleasure hosting you!",2023-02-24 16:07:00
1410656774,Joshua,"Hi Sari,..Myself and three friends are planning our annual trip. We have selected Belize and plan to do some fishing, scuba diving and just relax. We are interested in learning more about the golf cart and travel from Belize City to Ambergris. Let me know if you have any questions or need anything else from me...Thanks,.Josh",2023-02-21 16:13:00
1410656774,Sari,"Hi Joshua,..Thank you for choosing our villa. We look forward to hosting you on your stay in Ambergris Caye, Belize...To further assist you, please download WhatsApp and save your personal concierge's number as it is the best way to communicate when on the island. ..Terri (Concierge).WhatsApp: 011.501.632.3404.Email: Email: terrialdana@gmail.com..We can assist you with all your travel needs, including reserving your travel to the island from Belize City, Golf Carts, the best excursions and adventures, villa prestock, chef services and more!  Get ready to sit back, and relax!  In the meantime, if you have any questions or need any recommendations, please don’t hesitate to ask....Thanks,.Sari & Terri",2023-02-21 16:23:00
1410656774,Sari,Hey Josh!,2023-02-21 18:17:00
